"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Baiap2",3.02362773346363e-93,0.638730000374263,0.935,0.684,6.04725546692727e-90,"0","Baiap2"
"Cdk14",5.98938722915632e-93,0.931453563499453,0.955,0.75,1.19787744583126e-89,"0","Cdk14"
"Eno2",5.65985555721414e-92,0.772674381448738,0.963,0.756,1.13197111144283e-88,"0","Eno2"
"Il1rapl2",9.16362319194128e-92,0.250897509426467,0.877,0.421,1.83272463838826e-88,"0","Il1rapl2"
"Sulf1",1.50737550519941e-91,1.91991821094886,0.735,0.586,3.01475101039882e-88,"0","Sulf1"
"Oprl1",2.97820763368379e-91,1.86621117311567,0.772,0.561,5.95641526736759e-88,"0","Oprl1"
"Epha7",9.00191978746527e-91,0.497627854945593,0.936,0.619,1.80038395749305e-87,"0","Epha7"
"Itga9",1.26957936107885e-90,1.47449710524677,0.849,0.679,2.53915872215771e-87,"0","Itga9"
"Scn1a",6.72526572219289e-90,1.28190019247652,0.871,0.657,1.34505314443858e-86,"0","Scn1a"
"Hes1",1.90658442675098e-89,1.58119055152432,0.711,0.335,3.81316885350196e-86,"0","Hes1"
"Fgfr3",2.21270799506574e-89,1.19214391354774,0.742,0.441,4.42541599013148e-86,"0","Fgfr3"
"Dpysl3",7.05065812198102e-88,1.42226402871796,0.81,0.621,1.4101316243962e-84,"0","Dpysl3"
"Ntn1",1.90170172119785e-87,1.92330079599085,0.627,0.405,3.8034034423957e-84,"0","Ntn1"
"Arntl2",2.32399328046515e-87,0.968399206531725,0.859,0.658,4.6479865609303e-84,"0","Arntl2"
"Ntrk2",2.95936516322041e-87,1.03909239937809,0.925,0.761,5.91873032644081e-84,"0","Ntrk2"
"Smoc1",3.07658036761275e-87,1.76579517636069,0.785,0.547,6.15316073522551e-84,"0","Smoc1"
